"CustomerID";"CustomerName";"E-mail";"City";"Country";"OrderID";"OrderDate";"Quantity";"UnitPrice";"ProductID";"ProductName";"Color";"Size";"Price";"SupplierID";"SupplierName"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2275;2001-10-27 00:00:00;1;41,90 kr;2202;"Triumph Pro Helmet";"white";"sm";41,90 kr;2;"Triumph"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2350;2001-11-13 00:00:00;1;899,85 kr;103171;"Endorphin";"deep burgundy";"17";899,85 kr;5;"Craze"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2350;2001-11-13 00:00:00;1;32,21 kr;5203;"Xtreme Adult Helmet";"red";"sm/med";33,90 kr;5;"Craze"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2350;2001-11-13 00:00:00;2;53,90 kr;2212;"Triumph Vertigo Helmet";"white";"med";53,90 kr;2;"Triumph"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2461;2001-12-8 00:00:00;1;41,90 kr;2204;"Triumph Pro Helmet";"white";"med";41,90 kr;2;"Triumph"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2461;2001-12-8 00:00:00;2;9,00 kr;6402;"Roadster Micro Mtn Saddle";;;9,00 kr;6;"Roadster"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2550;2001-12-30 00:00:00;2;12,15 kr;4101;"InFlux Crochet Glove";;"sm";13,50 kr;4;"InFlux"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2550;2001-12-30 00:00:00;1;764,85 kr;301161;"SlickRock";"champagne ";"16";764,85 kr;5;"Craze"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2551;2001-12-30 00:00:00;2;2939,85 kr;101182;"Descent";"steel yellow";"18.5";2939,85 kr;5;"Craze"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2584;2002-1-11 00:00:00;3;33,90 kr;5205;"Xtreme Adult Helmet";"green";"med/lrg";33,90 kr;5;"Craze"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2612;2002-1-17 00:00:00;3;16,50 kr;1109;"Active Outdoors Lycra Glove";;"med";16,50 kr;1;"Active Outdoors"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2612;2002-1-17 00:00:00;1;764,85 kr;301221;"SlickRock";"champagne ";"22";764,85 kr;5;"Craze"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2623;2002-1-21 00:00:00;3;15,50 kr;4105;"InFlux Lycra Glove";;"med";15,50 kr;4;"InFlux"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2623;2002-1-21 00:00:00;1;2939,85 kr;101221;"Descent";"steel satin";"22";2939,85 kr;5;"Craze"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2623;2002-1-21 00:00:00;1;329,85 kr;303162;"Nicros";"blue";"16";329,85 kr;5;"Craze"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2737;2002-2-19 00:00:00;1;16,50 kr;1108;"Active Outdoors Lycra Glove";;"sm";16,50 kr;1;"Active Outdoors"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2737;2002-2-19 00:00:00;1;260,63 kr;402001;"Micro Nicros";"red";"20";274,35 kr;5;"Craze"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2827;2002-3-18 00:00:00;2;41,90 kr;2205;"Triumph Pro Helmet";"black";"lrg";41,90 kr;2;"Triumph"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2827;2002-3-18 00:00:00;1;12,00 kr;6401;"Roadster Jr BMX Saddle";;;12,00 kr;6;"Roadster"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2845;2002-3-22 00:00:00;1;41,90 kr;2203;"Triumph Pro Helmet";"black";"med";41,90 kr;2;"Triumph"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2845;2002-3-22 00:00:00;2;23,50 kr;7401;"Vesper Comfort ATB Saddle";;;23,50 kr;7;"Vesper"
8;"Spokes 'N Wheels Ltd.";"Chester@koalaroad.com";"Des Moines";"USA";2923;2002-4-15 00:00:00;3;41,90 kr;2205;"Triumph Pro Helmet";"black";"lrg";41,90 kr;2;"Triumph"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1032;2000-12-8 00:00:00;3;2939,85 kr;101151;"Descent";"steel satin";"15";2939,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1032;2000-12-8 00:00:00;1;2939,85 kr;101171;"Descent";"steel satin";"17";2939,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1032;2000-12-8 00:00:00;2;281,85 kr;401002;"Mini Nicros";"purple";"24";281,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1359;2000-2-26 00:00:00;3;832,35 kr;201181;"Romeo";"radiant steel";"18";832,35 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1359;2000-2-26 00:00:00;3;539,85 kr;202161;"Wheeler";"deep burgundy";"16";539,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1480;2001-4-4 00:00:00;1;14,73 kr;4104;"InFlux Lycra Glove";;"sm";15,50 kr;4;"InFlux"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1513;2001-4-11 00:00:00;3;41,90 kr;2205;"Triumph Pro Helmet";"black";"lrg";41,90 kr;2;"Triumph"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1513;2001-4-11 00:00:00;2;14,50 kr;5402;"Xtreme Anatomic Ladies Saddle";;;14,50 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1515;2001-4-11 00:00:00;3;2939,85 kr;101172;"Descent";"steel yellow";"17";2939,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1645;2001-5-23 00:00:00;3;15,50 kr;4104;"InFlux Lycra Glove";;"sm";15,50 kr;4;"InFlux"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1767;2001-6-24 00:00:00;3;16,50 kr;1111;"Active Outdoors Lycra Glove";;"xlrg";16,50 kr;1;"Active Outdoors"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1767;2001-6-24 00:00:00;1;2939,85 kr;101152;"Descent";"steel yellow";"15";2939,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1768;2001-6-24 00:00:00;3;14,50 kr;5402;"Xtreme Anatomic Ladies Saddle";;;14,50 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1768;2001-6-24 00:00:00;2;2645,87 kr;101222;"Descent";"steel yellow";"22";2939,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1768;2001-6-24 00:00:00;2;329,85 kr;303201;"Nicros";"red";"20";329,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1961;2001-8-12 00:00:00;2;41,90 kr;2201;"Triumph Pro Helmet";"black";"sm";41,90 kr;2;"Triumph"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";1961;2001-8-12 00:00:00;2;479,85 kr;302182;"Rapel";"satin silver";"18";479,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2079;2001-9-7 00:00:00;2;53,90 kr;2212;"Triumph Vertigo Helmet";"white";"med";53,90 kr;2;"Triumph"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2149;2001-9-26 00:00:00;1;15,50 kr;4104;"InFlux Lycra Glove";;"sm";15,50 kr;4;"InFlux"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2202;2001-10-9 00:00:00;1;2939,85 kr;101182;"Descent";"steel yellow";"18.5";2939,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2202;2001-10-9 00:00:00;2;23,50 kr;5405;"Xtreme Gellite  Ladies Saddle";;;23,50 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2202;2001-10-9 00:00:00;1;53,90 kr;2214;"Triumph Vertigo Helmet";"red";"lrg";53,90 kr;2;"Triumph"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2204;2001-10-9 00:00:00;2;17,50 kr;3302;"Guardian ""U"" Lock";;;17,50 kr;3;"Guardian"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2204;2001-10-9 00:00:00;1;764,85 kr;301151;"SlickRock";"champagne ";"15";764,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2204;2001-10-9 00:00:00;3;19,90 kr;3303;"Guardian XL ""U"" Lock";;;19,90 kr;3;"Guardian"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2388;2001-11-19 00:00:00;2;33,90 kr;5201;"Xtreme Adult Helmet";"white";"sm/med";33,90 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2499;2001-12-16 00:00:00;1;33,90 kr;5202;"Xtreme Adult Helmet";"green";"sm/med";33,90 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2556;2002-1-2 00:00:00;2;21,90 kr;3304;"Guardian ATB Lock";;;21,90 kr;3;"Guardian"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2581;2002-1-10 00:00:00;1;2792,86 kr;101151;"Descent";"steel satin";"15";2939,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2581;2002-1-10 00:00:00;1;12,00 kr;6401;"Roadster Jr BMX Saddle";;;12,00 kr;6;"Roadster"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2581;2002-1-10 00:00:00;1;281,85 kr;401001;"Mini Nicros";"blue";"24";281,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2626;2002-1-22 00:00:00;3;14,50 kr;5403;"Xtreme Wide MTB Saddle";;;14,50 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2702;2002-2-10 00:00:00;1;329,85 kr;303181;"Nicros";"red";"18";329,85 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2747;2002-2-21 00:00:00;2;832,35 kr;201161;"Romeo";"radiant steel";"16";832,35 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2865;2002-3-27 00:00:00;1;832,35 kr;201201;"Romeo";"radiant steel";"20";832,35 kr;5;"Craze"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2880;2002-4-1 00:00:00;1;13,50 kr;4102;"InFlux Crochet Glove";;"med";13,50 kr;4;"InFlux"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2941;2002-4-18 00:00:00;2;53,90 kr;2213;"Triumph Vertigo Helmet";"black";"lrg";53,90 kr;2;"Triumph"
9;"Trail Blazer's Place";"Burris@devilbikes.com";"Madison";"USA";2964;2002-4-25 00:00:00;2;19,90 kr;3303;"Guardian XL ""U"" Lock";;;19,90 kr;3;"Guardian"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1090;2000-12-22 00:00:00;2;764,85 kr;301201;"SlickRock";"champagne ";"20";764,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1130;2001-1-3 00:00:00;1;23,50 kr;7402;"Vesper Comfort Ladies Saddle";;;23,50 kr;7;"Vesper"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1186;2001-1-15 00:00:00;2;539,85 kr;202161;"Wheeler";"deep burgundy";"16";539,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1186;2001-1-15 00:00:00;2;15,50 kr;4106;"InFlux Lycra Glove";;"lrg";15,50 kr;4;"InFlux"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1340;2001-2-23 00:00:00;3;899,85 kr;103201;"Endorphin";"deep burgundy";"20";899,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1355;2000-2-26 00:00:00;1;39,81 kr;2205;"Triumph Pro Helmet";"black";"lrg";41,90 kr;2;"Triumph"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1355;2000-2-26 00:00:00;1;899,85 kr;103221;"Endorphin";"deep burgundy";"22";899,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1355;2000-2-26 00:00:00;2;455,86 kr;302201;"Rapel";"forest green";"20";479,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1505;2001-4-8 00:00:00;2;1739,85 kr;102201;"Mozzie";"jewel green";"20";1739,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1505;2001-4-8 00:00:00;2;48,51 kr;2208;"Triumph Vertigo Helmet";"red";"sm";53,90 kr;2;"Triumph"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1521;2001-4-13 00:00:00;2;1739,85 kr;102171;"Mozzie";"jewel green";"17";1739,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1554;2001-4-21 00:00:00;1;4,50 kr;3301;"Guardian Chain Lock";;;4,50 kr;3;"Guardian"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1575;2001-4-27 00:00:00;2;14,50 kr;5401;"Xtreme Anatomic Mens Saddle";;;14,50 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1575;2001-4-27 00:00:00;2;313,36 kr;303222;"Nicros";"blue";"22";329,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1575;2001-4-27 00:00:00;2;329,85 kr;303151;"Nicros";"red";"15";329,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1595;2001-5-3 00:00:00;3;33,90 kr;5201;"Xtreme Adult Helmet";"white";"sm/med";33,90 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1595;2001-5-3 00:00:00;3;41,90 kr;2201;"Triumph Pro Helmet";"black";"sm";41,90 kr;2;"Triumph"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1619;2001-5-13 00:00:00;1;479,85 kr;302202;"Rapel";"satin silver";"20";479,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1619;2001-5-13 00:00:00;2;479,85 kr;302182;"Rapel";"satin silver";"18";479,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1619;2001-5-13 00:00:00;2;329,85 kr;303181;"Nicros";"red";"18";329,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1649;2001-5-25 00:00:00;3;14,50 kr;5402;"Xtreme Anatomic Ladies Saddle";;;14,50 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1649;2001-5-25 00:00:00;2;16,50 kr;1109;"Active Outdoors Lycra Glove";;"med";16,50 kr;1;"Active Outdoors"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1649;2001-5-25 00:00:00;2;479,85 kr;302182;"Rapel";"satin silver";"18";479,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1696;2001-6-8 00:00:00;2;11,90 kr;5301;"Xtreme Mtn Lock";;;11,90 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1791;2001-6-28 00:00:00;2;33,90 kr;5202;"Xtreme Adult Helmet";"green";"sm/med";33,90 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1791;2001-6-28 00:00:00;1;14,50 kr;5402;"Xtreme Anatomic Ladies Saddle";;;14,50 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1791;2001-6-28 00:00:00;2;296,87 kr;303222;"Nicros";"blue";"22";329,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1839;2001-7-7 00:00:00;3;41,90 kr;2206;"Triumph Pro Helmet";"white";"lrg";41,90 kr;2;"Triumph"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1839;2001-7-7 00:00:00;3;14,50 kr;1105;"Active Outdoors Crochet Glove";;"xlrg";14,50 kr;1;"Active Outdoors"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1839;2001-7-7 00:00:00;2;36,00 kr;7403;"Vesper Gelflex ATB Saddle";;;36,00 kr;7;"Vesper"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1846;2001-7-10 00:00:00;2;1739,85 kr;102151;"Mozzie";"jewel green";"15";1739,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";1873;2001-7-20 00:00:00;2;479,85 kr;302222;"Rapel";"satin silver";"22";479,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2039;2001-8-28 00:00:00;3;16,50 kr;1110;"Active Outdoors Lycra Glove";;"lrg";16,50 kr;1;"Active Outdoors"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2125;2001-9-20 00:00:00;1;16,50 kr;1110;"Active Outdoors Lycra Glove";;"lrg";16,50 kr;1;"Active Outdoors"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2125;2001-9-20 00:00:00;3;1739,85 kr;102201;"Mozzie";"jewel green";"20";1739,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2210;2001-10-13 00:00:00;2;53,90 kr;2214;"Triumph Vertigo Helmet";"red";"lrg";53,90 kr;2;"Triumph"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2210;2001-10-13 00:00:00;1;15,68 kr;1107;"Active Outdoors Lycra Glove";;"xsm";16,50 kr;1;"Active Outdoors"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2292;2001-10-30 00:00:00;3;23,50 kr;5405;"Xtreme Gellite  Ladies Saddle";;;23,50 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2292;2001-10-30 00:00:00;2;809,87 kr;103181;"Endorphin";"deep burgundy";"18.5";899,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2292;2001-10-30 00:00:00;3;281,85 kr;401002;"Mini Nicros";"purple";"24";281,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2450;2001-12-4 00:00:00;2;274,35 kr;402002;"Micro Nicros";"purple";"20";274,35 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2463;2001-12-8 00:00:00;3;14,50 kr;1105;"Active Outdoors Crochet Glove";;"xlrg";14,50 kr;1;"Active Outdoors"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2479;2001-12-11 00:00:00;3;53,90 kr;2215;"Triumph Vertigo Helmet";"white";"lrg";53,90 kr;2;"Triumph"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2479;2001-12-11 00:00:00;1;539,85 kr;202201;"Wheeler";"deep burgundy";"20";539,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2479;2001-12-11 00:00:00;2;726,61 kr;301221;"SlickRock";"champagne ";"22";764,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2583;2002-1-11 00:00:00;2;13,50 kr;4101;"InFlux Crochet Glove";;"sm";13,50 kr;4;"InFlux"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2583;2002-1-11 00:00:00;2;15,00 kr;6403;"Roadster Mini Mtn Saddle";;;15,00 kr;6;"Roadster"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2596;2002-1-13 00:00:00;1;4,50 kr;3301;"Guardian Chain Lock";;;4,50 kr;3;"Guardian"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2596;2002-1-13 00:00:00;2;33,90 kr;5206;"Xtreme Adult Helmet";"red";"med/lrg";33,90 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2616;2002-1-18 00:00:00;2;14,50 kr;5401;"Xtreme Anatomic Mens Saddle";;;14,50 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2707;2002-2-12 00:00:00;3;899,85 kr;103171;"Endorphin";"deep burgundy";"17";899,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2726;2002-2-15 00:00:00;3;1739,85 kr;102181;"Mozzie";"jewel green";"18.5";1739,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2726;2002-2-15 00:00:00;2;2939,85 kr;101202;"Descent";"steel yellow";"20";2939,85 kr;5;"Craze"
10;"Rowdy Rims Company";"Shoemaker@piccolobike.com";"Newbury Park";"USA";2809;2002-3-12 00:00:00;3;479,85 kr;302222;"Rapel";"satin silver";"22";479,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1008;2000-12-3 00:00:00;2;726,61 kr;301161;"SlickRock";"champagne ";"16";764,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1008;2000-12-3 00:00:00;1;431,87 kr;302201;"Rapel";"forest green";"20";479,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1008;2000-12-3 00:00:00;1;329,85 kr;303201;"Nicros";"red";"20";329,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1123;2001-1-2 00:00:00;3;1739,85 kr;102171;"Mozzie";"jewel green";"17";1739,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1217;2001-1-22 00:00:00;3;539,85 kr;202161;"Wheeler";"deep burgundy";"16";539,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1217;2001-1-22 00:00:00;1;2939,85 kr;101201;"Descent";"steel satin";"20";2939,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1217;2001-1-22 00:00:00;3;14,50 kr;5402;"Xtreme Anatomic Ladies Saddle";;;14,50 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1228;2001-1-25 00:00:00;1;832,35 kr;201221;"Romeo";"radiant steel";"22";832,35 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1228;2001-1-25 00:00:00;1;53,90 kr;2213;"Triumph Vertigo Helmet";"black";"lrg";53,90 kr;2;"Triumph"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1228;2001-1-25 00:00:00;3;431,87 kr;302162;"Rapel";"satin silver";"16";479,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1287;2001-2-12 00:00:00;2;14,50 kr;5401;"Xtreme Anatomic Mens Saddle";;;14,50 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1287;2001-2-12 00:00:00;3;14,50 kr;5403;"Xtreme Wide MTB Saddle";;;14,50 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1287;2001-2-12 00:00:00;2;19,90 kr;3303;"Guardian XL ""U"" Lock";;;19,90 kr;3;"Guardian"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1419;2001-3-15 00:00:00;3;479,85 kr;302222;"Rapel";"satin silver";"22";479,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1499;2001-4-7 00:00:00;2;764,85 kr;301161;"SlickRock";"champagne ";"16";764,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1499;2001-4-7 00:00:00;2;16,50 kr;1111;"Active Outdoors Lycra Glove";;"xlrg";16,50 kr;1;"Active Outdoors"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1536;2001-4-17 00:00:00;1;37,90 kr;5303;"Xtreme Titan Lock";;;37,90 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1536;2001-4-17 00:00:00;2;16,50 kr;1110;"Active Outdoors Lycra Glove";;"lrg";16,50 kr;1;"Active Outdoors"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1536;2001-4-17 00:00:00;3;33,90 kr;5208;"Xtreme Youth Helmet";"red";;33,90 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1583;2001-4-29 00:00:00;2;764,85 kr;301181;"SlickRock";"champagne ";"18";764,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1773;2001-6-25 00:00:00;3;2939,85 kr;101202;"Descent";"steel yellow";"20";2939,85 kr;5;"Craze"
11;"Clean Air Transportation Co.";"Carter@BCS.com";"Conshohocken";"USA";1785;2001-6-27 00:00:00;3;479,85 kr;302162;"Rapel";"satin silver";"16";479,85 kr;5;"Craze"
